unit_id,town,county,buildable_area_sq_km,excluded_area_sq_km,climate_safe_suitability_score,suitability_tier,housing_need_score,social_vulnerability_score,infrastructure_access_score,flood_exposure_score,environmental_constraint_score,review_notes
grid5km_2301344165_4202,Matinicus Isle,Knox,25.0000000000000000,0E-24,63.84,moderate candidate for parcel screening,35.0,27.91,53.78,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301344165_4308,Matinicus Isle,Knox,5.6490240550741400,0E-24,63.84,moderate candidate for parcel screening,35.0,27.91,53.78,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301344165_4414,Matinicus Isle,Knox,24.4894453977655000,0E-24,63.84,moderate candidate for parcel screening,35.0,27.91,53.78,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301344165_4413,Matinicus Isle,Knox,8.0132613248820200,0E-24,63.84,moderate candidate for parcel screening,35.0,27.91,53.78,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301344165_3881,Matinicus Isle,Knox,22.7883502934149000,0E-24,63.84,moderate candidate for parcel screening,35.0,27.91,53.78,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301344165_4200,Matinicus Isle,Knox,18.5137982682818000,0E-24,63.84,moderate candidate for parcel screening,35.0,27.91,53.78,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301344165_4097,Matinicus Isle,Knox,2.2713980847335000,0E-24,63.84,moderate candidate for parcel screening,35.0,27.91,53.78,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301344165_4094,Matinicus Isle,Knox,21.6907251008675000,0E-24,63.84,moderate candidate for parcel screening,35.0,27.91,53.78,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301344165_4525,Matinicus Isle,Knox,0.99888981338855300000,0E-24,63.84,moderate candidate for parcel screening,35.0,27.91,53.78,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301344165_3771,Matinicus Isle,Knox,6.5590882787258100,0E-24,63.84,moderate candidate for parcel screening,35.0,27.91,53.78,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301344165_3772,Matinicus Isle,Knox,15.1473779541010000,0E-24,63.84,moderate candidate for parcel screening,35.0,27.91,53.78,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301344165_3879,Matinicus Isle,Knox,25.0000000000000000,0E-24,63.84,moderate candidate for parcel screening,35.0,27.91,53.78,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301344165_4415,Matinicus Isle,Knox,22.2453546472158000,0E-24,63.84,moderate candidate for parcel screening,35.0,27.91,53.78,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301344165_4523,Matinicus Isle,Knox,6.7234137666792900,0E-24,63.84,moderate candidate for parcel screening,35.0,27.91,53.78,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301344165_4095,Matinicus Isle,Knox,25.0000000000000000,0E-24,63.84,moderate candidate for parcel screening,35.0,27.91,53.78,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301344165_4201,Matinicus Isle,Knox,25.0000000000000000,0E-24,63.84,moderate candidate for parcel screening,35.0,27.91,53.78,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301344165_4418,Matinicus Isle,Knox,13.4434476779273000,0E-24,63.84,moderate candidate for parcel screening,35.0,27.91,53.78,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301344165_3774,Matinicus Isle,Knox,0.32921330775163400000,0E-24,63.84,moderate candidate for parcel screening,35.0,27.91,53.78,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301344165_4203,Matinicus Isle,Knox,25.0000000000000000,0E-24,63.84,moderate candidate for parcel screening,35.0,27.91,53.78,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301344165_4417,Matinicus Isle,Knox,14.0762043269786000,0E-24,63.84,moderate candidate for parcel screening,35.0,27.91,53.78,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301344165_4526,Matinicus Isle,Knox,0.60492653660641400000,0E-24,63.84,moderate candidate for parcel screening,35.0,27.91,53.78,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301344165_3987,Matinicus Isle,Knox,22.5084927591273000,0E-24,63.84,moderate candidate for parcel screening,35.0,27.91,53.78,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301344165_4306,Matinicus Isle,Knox,5.5444779065618400,0E-24,63.84,moderate candidate for parcel screening,35.0,27.91,53.78,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301344165_3989,Matinicus Isle,Knox,19.7951805192053000,0E-24,63.84,moderate candidate for parcel screening,35.0,27.91,53.78,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301344165_3878,Matinicus Isle,Knox,9.0415713338941300,0E-24,63.84,moderate candidate for parcel screening,35.0,27.91,53.78,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301344165_3986,Matinicus Isle,Knox,10.5409668192182000,0E-24,63.84,moderate candidate for parcel screening,35.0,27.91,53.78,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301344165_4204,Matinicus Isle,Knox,12.8084197917750000,0E-24,63.84,moderate candidate for parcel screening,35.0,27.91,53.78,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301344165_4416,Matinicus Isle,Knox,20.4330284621084000,0E-24,63.84,moderate candidate for parcel screening,35.0,27.91,53.78,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301344165_3773,Matinicus Isle,Knox,6.6236612036927500,0E-24,63.84,moderate candidate for parcel screening,35.0,27.91,53.78,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301344165_4310,Matinicus Isle,Knox,25.0000000000000000,0E-24,63.84,moderate candidate for parcel screening,35.0,27.91,53.78,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301344165_3988,Matinicus Isle,Knox,25.0000000000000000,0E-24,63.84,moderate candidate for parcel screening,35.0,27.91,53.78,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300335065_3823,Island Falls,Aroostook,5.1539886904586100,0E-24,63.83,moderate candidate for parcel screening,62.42,57.17,36.07,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300335065_4035,Island Falls,Aroostook,4.8810301692957100,0E-24,63.83,moderate candidate for parcel screening,62.42,57.17,36.07,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300335065_4036,Island Falls,Aroostook,21.7453937298120000,0E-24,63.83,moderate candidate for parcel screening,62.42,57.17,36.07,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300335065_4037,Island Falls,Aroostook,12.9612835412392000,0E-24,63.83,moderate candidate for parcel screening,62.42,57.17,36.07,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300566775_1200,Sebago,Cumberland,5.9834305325898500,0E-24,63.83,moderate candidate for parcel screening,63.22,35.53,28.06,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300566775_1519,Sebago,Cumberland,3.9643161391927300,0E-24,63.83,moderate candidate for parcel screening,63.22,35.53,28.06,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300566775_1307,Sebago,Cumberland,3.9228764682903400,0E-24,63.83,moderate candidate for parcel screening,63.22,35.53,28.06,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300566775_1412,Sebago,Cumberland,15.4439477994761000,0E-24,63.83,moderate candidate for parcel screening,63.22,35.53,28.06,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300566775_1199,Sebago,Cumberland,15.4592817843072000,0E-24,63.83,moderate candidate for parcel screening,63.22,35.53,28.06,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300566775_1198,Sebago,Cumberland,7.1134961244008700,0E-24,63.83,moderate candidate for parcel screening,63.22,35.53,28.06,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300566775_1306,Sebago,Cumberland,24.5612192708494000,0E-24,63.83,moderate candidate for parcel screening,63.22,35.53,28.06,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300566775_1520,Sebago,Cumberland,12.4032158343154000,0E-24,63.83,moderate candidate for parcel screening,63.22,35.53,28.06,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300566775_1414,Sebago,Cumberland,0.27362207161820800000,0E-24,63.83,moderate candidate for parcel screening,63.22,35.53,28.06,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300566775_1305,Sebago,Cumberland,13.3831669090961000,0E-24,63.83,moderate candidate for parcel screening,63.22,35.53,28.06,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300566775_1413,Sebago,Cumberland,24.2102797816218000,0E-24,63.83,moderate candidate for parcel screening,63.22,35.53,28.06,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300380285_3519,Washburn,Aroostook,17.2517788959606000,0E-24,63.82,moderate candidate for parcel screening,46.24,48.53,49.34,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300380285_3518,Washburn,Aroostook,9.7585769991535100,0E-24,63.82,moderate candidate for parcel screening,46.24,48.53,49.34,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300319210_4037,Dyer Brook,Aroostook,1.2271979484941600,0E-24,63.80,moderate candidate for parcel screening,50.51,30.73,39.05,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300319210_3824,Dyer Brook,Aroostook,22.3306188363243000,0E-24,63.80,moderate candidate for parcel screening,50.51,30.73,39.05,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300319210_3718,Dyer Brook,Aroostook,0.49451679563375600000,0E-24,63.80,moderate candidate for parcel screening,50.51,30.73,39.05,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300319210_3823,Dyer Brook,Aroostook,9.4077131390055600,0E-24,63.80,moderate candidate for parcel screening,50.51,30.73,39.05,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300319210_3825,Dyer Brook,Aroostook,9.3711677955213100,0E-24,63.80,moderate candidate for parcel screening,50.51,30.73,39.05,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301102100_2602,Augusta,Kennebec,8.3147982840248200,0E-24,63.78,moderate candidate for parcel screening,65.03,55.44,54.05,32,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301923865_3256,Etna,Penobscot,0.37099585826600800000,0E-24,63.78,moderate candidate for parcel screening,48.88,36.79,42.65,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301923865_3257,Etna,Penobscot,17.0005938901352000,0E-24,63.78,moderate candidate for parcel screening,48.88,36.79,42.65,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300340595_4470,Littleton,Aroostook,9.4303685086491500,0E-24,63.77,moderate candidate for parcel screening,38.93,36.74,52.55,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300177800_1849,Turner,Androscoggin,16.8925576260716000,0E-24,63.76,moderate candidate for parcel screening,44.69,32.84,46.62,1.7579681820429,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300923200_4539,Ellsworth,Hancock,22.4708121628476000,0E-24,63.75,moderate candidate for parcel screening,66.58,42.21,42.64,24,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2303133665_1408,Hollis,York,0.50026526509198900000,0E-24,63.74,moderate candidate for parcel screening,45.91,25.69,45.39,0,10.8530149113867,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300146160_1635,Minot,Androscoggin,0.98997340111409700000,0E-24,63.72,moderate candidate for parcel screening,44.82,30.7,45.54,1.57899656250808,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300735625_1536,Jay,Franklin,4.8132105505269400,0E-24,63.71,moderate candidate for parcel screening,40.95,34.81,49.69,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300735625_1643,Jay,Franklin,21.1979464970347000,0E-24,63.71,moderate candidate for parcel screening,40.95,34.81,49.69,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2302941960_6046,Machias,Washington,6.2933745545525300,0E-24,63.70,moderate candidate for parcel screening,71.18,60.05,43.84,24,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2302531355_2510,Harmony,Somerset,21.7596550570821000,0E-24,63.68,moderate candidate for parcel screening,59.13,43.73,34.37,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
